Pet_Name,Breed,Pet_Type,Age_Years,Weight_kg,Temperature_C,Heartbeat_BPM,Health_Status,Current_Behavior,Recommendation
Molly,Ragdoll,Cat,4,36.8,38.59,138,Normal,Active and Happy,Continue regular monitoring
Luna,Maine Coon,Cat,3,30.6,38.21,103,Normal,Active and Happy,Continue regular monitoring
Simba,Labrador Retriever,Dog,7,26.9,38.58,83,Normal,Active and Happy,Continue regular monitoring
Simba,Bulldog,Dog,15,11.6,38.63,95,Normal,Calm and Relaxed,Continue regular monitoring
Coco,Ragdoll,Cat,8,39.2,38.48,124,Normal,Active and Happy,Continue regular monitoring
Buddy,Sphynx,Cat,12,6.7,39.54,137,Normal,Active and Happy,Continue regular monitoring
Daisy,Maine Coon,Cat,7,30.6,38.18,110,Normal,Active and Happy,Continue regular monitoring
Toby,Siamese,Cat,9,1.1,38.31,100,Normal,Active and Happy,Continue regular monitoring
Leo,Poodle,Dog,5,16.7,40.88,160,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Milo,Domestic Shorthair,Cat,15,7.1,38.98,135,Normal,Calm and Relaxed,Continue regular monitoring
Lucy,Maine Coon,Cat,5,36.4,38.38,115,Normal,Active and Happy,Continue regular monitoring
Leo,Chihuahua,Dog,1,1.0,38.75,126,Normal,Active and Happy,Continue regular monitoring
Zoe,Beagle,Dog,9,7.2,38.86,120,Normal,Active and Happy,Continue regular monitoring
Luna,Poodle,Dog,12,26.0,38.99,114,Normal,Active and Happy,Continue regular monitoring
Coco,Chihuahua,Dog,12,7.4,39.04,135,Normal,Active and Happy,Continue regular monitoring
Jack,Maine Coon,Cat,16,41.2,38.94,114,Normal,Calm and Relaxed,Continue regular monitoring
Leo,Beagle,Dog,11,5.0,39.02,111,Normal,Active and Happy,Continue regular monitoring
Toby,Bengal,Cat,8,12.3,38.85,118,Normal,Active and Happy,Continue regular monitoring
Leo,Bulldog,Dog,4,16.0,38.22,192,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Max,Poodle,Dog,7,4.9,38.39,92,Normal,Active and Happy,Continue regular monitoring
Lucy,Siamese,Cat,14,7.3,38.63,125,Normal,Calm and Relaxed,Continue regular monitoring
Zoe,Domestic Shorthair,Cat,5,3.0,38.8,119,Normal,Active and Happy,Continue regular monitoring
Molly,Maine Coon,Cat,1,41.0,38.43,109,Normal,Active and Happy,Continue regular monitoring
Lucy,German Shepherd,Dog,6,29.4,39.15,125,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Max,Siamese,Cat,8,6.7,40.49,161,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Tiger,Sphynx,Cat,12,2.5,39.15,138,Normal,Active and Happy,Continue regular monitoring
Simba,Chihuahua,Dog,6,1.5,39.85,200,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Jack,Labrador Retriever,Dog,3,21.7,38.5,102,Normal,Active and Happy,Continue regular monitoring
Lucy,Bengal,Cat,10,9.8,38.73,136,Normal,Active and Happy,Continue regular monitoring
Buddy,Beagle,Dog,5,8.6,40.27,157,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Luna,Bengal,Cat,5,7.7,39.5,144,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Bella,Labrador Retriever,Dog,14,23.8,40.12,122,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Simba,Labrador Retriever,Dog,1,16.1,38.59,115,Normal,Active and Happy,Continue regular monitoring
Daisy,Chihuahua,Dog,2,7.6,40.05,162,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Rocky,Labrador Retriever,Dog,11,37.1,38.26,76,Normal,Active and Happy,Continue regular monitoring
Zoe,Domestic Shorthair,Cat,12,5.0,38.68,150,Normal,Active and Happy,Continue regular monitoring
Toby,Labrador Retriever,Dog,15,27.0,38.37,87,Normal,Calm and Relaxed,Continue regular monitoring
Toby,Beagle,Dog,9,5.8,38.78,109,Normal,Active and Happy,Continue regular monitoring
Jack,Poodle,Dog,17,20.2,38.34,102,Normal,Calm and Relaxed,Continue regular monitoring
Charlie,Maine Coon,Cat,9,44.2,38.07,121,Normal,Active and Happy,Continue regular monitoring
Lucy,German Shepherd,Dog,2,43.3,38.93,80,Normal,Active and Happy,Continue regular monitoring
Milo,Siamese,Cat,7,5.4,40.0,171,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Coco,Bulldog,Dog,17,16.1,40.29,150,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Simba,Beagle,Dog,12,2.6,37.53,170,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Molly,Siamese,Cat,1,6.3,39.77,160,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Tiger,Domestic Shorthair,Cat,16,3.7,38.92,128,Normal,Calm and Relaxed,Continue regular monitoring
Bella,Sphynx,Cat,15,3.7,39.25,135,Normal,Calm and Relaxed,Continue regular monitoring
Coco,Siamese,Cat,16,4.6,37.86,138,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Luna,Sphynx,Cat,8,3.9,39.55,155,Normal,Active and Happy,Continue regular monitoring
Coco,Poodle,Dog,13,19.5,38.48,98,Normal,Calm and Relaxed,Continue regular monitoring
Coco,Labrador Retriever,Dog,9,23.3,38.53,90,Normal,Active and Happy,Continue regular monitoring
Cooper,Maine Coon,Cat,6,29.5,40.7,178,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Oscar,Bulldog,Dog,9,11.7,39.79,159,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Daisy,Sphynx,Cat,3,6.1,39.49,147,Normal,Active and Happy,Continue regular monitoring
Toby,Domestic Shorthair,Cat,11,3.8,38.47,126,Normal,Active and Happy,Continue regular monitoring
Molly,Maine Coon,Cat,4,18.3,38.37,133,Normal,Active and Happy,Continue regular monitoring
Tiger,Siamese,Cat,6,5.4,37.27,175,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Milo,Domestic Shorthair,Cat,5,7.8,38.74,129,Normal,Active and Happy,Continue regular monitoring
Bella,Ragdoll,Cat,6,35.6,38.75,128,Normal,Active and Happy,Continue regular monitoring
Daisy,Bulldog,Dog,16,14.8,38.33,93,Normal,Calm and Relaxed,Continue regular monitoring
Tiger,Domestic Shorthair,Cat,2,5.6,38.52,130,Normal,Active and Happy,Continue regular monitoring
Charlie,Persian,Cat,15,2.5,39.55,162,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Milo,Maine Coon,Cat,8,15.8,39.41,150,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Oscar,Bulldog,Dog,3,8.1,39.88,170,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Buddy,Domestic Shorthair,Cat,3,2.8,38.72,137,Normal,Active and Happy,Continue regular monitoring
Rocky,Persian,Cat,1,5.7,38.02,122,Normal,Active and Happy,Continue regular monitoring
Daisy,Labrador Retriever,Dog,13,43.3,38.53,83,Normal,Calm and Relaxed,Continue regular monitoring
Bella,Bengal,Cat,4,13.5,38.72,123,Normal,Active and Happy,Continue regular monitoring
Toby,Poodle,Dog,7,15.0,38.64,95,Normal,Active and Happy,Continue regular monitoring
Coco,Golden Retriever,Dog,6,19.9,38.12,80,Normal,Active and Happy,Continue regular monitoring
Zoe,Sphynx,Cat,15,1.7,38.46,179,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Lucy,Labrador Retriever,Dog,16,36.8,41.33,142,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Lucy,Bulldog,Dog,1,21.1,38.8,112,Normal,Active and Happy,Continue regular monitoring
Max,Maine Coon,Cat,7,30.8,38.53,117,Normal,Active and Happy,Continue regular monitoring
Bella,Sphynx,Cat,4,5.3,38.73,139,Normal,Active and Happy,Continue regular monitoring
Rocky,Bulldog,Dog,3,16.0,38.64,103,Normal,Active and Happy,Continue regular monitoring
Daisy,Poodle,Dog,6,9.5,39.07,109,Normal,Active and Happy,Continue regular monitoring
Oscar,Beagle,Dog,17,5.3,39.14,106,Normal,Calm and Relaxed,Continue regular monitoring
Max,Golden Retriever,Dog,5,22.4,38.63,87,Normal,Active and Happy,Continue regular monitoring
Simba,Labrador Retriever,Dog,14,30.1,38.45,62,Normal,Calm and Relaxed,Continue regular monitoring
Zoe,Golden Retriever,Dog,15,23.0,38.78,81,Normal,Calm and Relaxed,Continue regular monitoring
Buddy,Maine Coon,Cat,15,20.9,38.27,128,Normal,Calm and Relaxed,Continue regular monitoring
Jack,Chihuahua,Dog,3,3.3,40.09,180,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Milo,Ragdoll,Cat,3,45.9,38.75,127,Normal,Active and Happy,Continue regular monitoring
Bella,Sphynx,Cat,4,4.1,38.11,165,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Simba,Persian,Cat,9,3.9,39.2,165,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Lucy,Siamese,Cat,1,2.8,38.66,136,Normal,Active and Happy,Continue regular monitoring
Leo,Labrador Retriever,Dog,3,29.6,38.5,83,Normal,Active and Happy,Continue regular monitoring
Zoe,Poodle,Dog,4,25.7,38.58,102,Normal,Active and Happy,Continue regular monitoring
Toby,Bengal,Cat,7,11.0,38.83,124,Normal,Active and Happy,Continue regular monitoring
Daisy,Poodle,Dog,2,7.7,38.68,106,Normal,Active and Happy,Continue regular monitoring
Oscar,Persian,Cat,2,2.0,39.56,166,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Daisy,Bulldog,Dog,12,9.5,38.72,108,Normal,Active and Happy,Continue regular monitoring
Max,Poodle,Dog,4,15.0,40.37,157,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Buddy,Ragdoll,Cat,12,35.4,38.55,122,Normal,Active and Happy,Continue regular monitoring
Toby,German Shepherd,Dog,6,24.4,38.62,98,Normal,Active and Happy,Continue regular monitoring
Jack,Chihuahua,Dog,4,2.2,38.88,142,Normal,Active and Happy,Continue regular monitoring
Ruby,Maine Coon,Cat,5,19.4,38.57,119,Normal,Active and Happy,Continue regular monitoring
Jack,German Shepherd,Dog,11,47.5,40.15,144,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Daisy,Siamese,Cat,8,1.0,38.14,134,Normal,Active and Happy,Continue regular monitoring
Tiger,Bulldog,Dog,5,14.9,38.82,91,Normal,Active and Happy,Continue regular monitoring
Oscar,German Shepherd,Dog,8,19.4,37.46,144,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Leo,Golden Retriever,Dog,1,32.5,38.52,93,Normal,Active and Happy,Continue regular monitoring
Jack,Maine Coon,Cat,2,38.9,37.0,202,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Buddy,Chihuahua,Dog,11,3.8,38.83,123,Normal,Active and Happy,Continue regular monitoring
Molly,Golden Retriever,Dog,11,26.5,37.57,115,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Rocky,Beagle,Dog,12,4.7,37.55,181,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Charlie,Poodle,Dog,14,6.6,38.55,100,Normal,Calm and Relaxed,Continue regular monitoring
Lucy,Bulldog,Dog,3,8.5,39.03,102,Normal,Active and Happy,Continue regular monitoring
Lucy,Domestic Shorthair,Cat,9,2.3,38.98,142,Normal,Active and Happy,Continue regular monitoring
Max,Bulldog,Dog,3,11.7,39.96,165,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Zoe,Maine Coon,Cat,15,31.6,38.38,117,Normal,Calm and Relaxed,Continue regular monitoring
Coco,Ragdoll,Cat,1,36.3,38.29,119,Normal,Active and Happy,Continue regular monitoring
Toby,Golden Retriever,Dog,2,18.5,38.46,98,Normal,Active and Happy,Continue regular monitoring
Toby,Siamese,Cat,5,3.9,39.19,157,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Ruby,Labrador Retriever,Dog,10,16.9,38.54,79,Normal,Active and Happy,Continue regular monitoring
Ruby,Domestic Shorthair,Cat,7,11.3,39.71,168,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Bella,Bengal,Cat,9,22.9,37.04,217,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Tiger,Maine Coon,Cat,15,23.4,38.18,112,Normal,Calm and Relaxed,Continue regular monitoring
Zoe,Golden Retriever,Dog,9,38.0,38.46,74,Normal,Active and Happy,Continue regular monitoring
Cooper,Chihuahua,Dog,7,6.8,38.99,124,Normal,Active and Happy,Continue regular monitoring
Bella,Labrador Retriever,Dog,4,31.0,39.97,162,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Buddy,Persian,Cat,6,3.9,38.31,119,Normal,Active and Happy,Continue regular monitoring
Leo,Beagle,Dog,7,5.3,38.56,121,Normal,Active and Happy,Continue regular monitoring
Rocky,German Shepherd,Dog,1,29.4,38.26,91,Normal,Active and Happy,Continue regular monitoring
Bella,Sphynx,Cat,4,5.6,39.18,142,Normal,Active and Happy,Continue regular monitoring
Max,German Shepherd,Dog,9,35.8,38.37,81,Normal,Active and Happy,Continue regular monitoring
Molly,Chihuahua,Dog,9,5.4,38.81,112,Normal,Active and Happy,Continue regular monitoring
Leo,Bulldog,Dog,6,25.9,38.61,91,Normal,Active and Happy,Continue regular monitoring
Zoe,Poodle,Dog,8,20.8,38.83,102,Normal,Active and Happy,Continue regular monitoring
Lucy,Domestic Shorthair,Cat,6,5.0,38.59,129,Normal,Active and Happy,Continue regular monitoring
Rocky,Persian,Cat,6,4.8,39.56,165,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Max,Poodle,Dog,10,16.8,38.74,112,Normal,Active and Happy,Continue regular monitoring
Buddy,Persian,Cat,1,3.1,37.46,163,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Cooper,Bulldog,Dog,9,17.8,40.53,167,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Tiger,Maine Coon,Cat,11,24.6,38.21,103,Normal,Active and Happy,Continue regular monitoring
Buddy,Beagle,Dog,17,6.2,40.05,140,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Daisy,Beagle,Dog,3,6.7,38.9,126,Normal,Active and Happy,Continue regular monitoring
Luna,Golden Retriever,Dog,16,20.5,40.77,141,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Cooper,Maine Coon,Cat,5,36.5,38.33,125,Normal,Active and Happy,Continue regular monitoring
Ruby,Siamese,Cat,12,6.3,37.79,165,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Luna,Poodle,Dog,17,15.4,38.73,92,Normal,Calm and Relaxed,Continue regular monitoring
Tiger,Beagle,Dog,11,4.5,38.75,106,Normal,Active and Happy,Continue regular monitoring
Coco,Persian,Cat,7,8.0,37.98,140,Normal,Active and Happy,Continue regular monitoring
Daisy,Poodle,Dog,9,19.5,37.85,154,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Luna,Chihuahua,Dog,8,4.3,39.21,123,Normal,Active and Happy,Continue regular monitoring
Toby,Labrador Retriever,Dog,8,39.4,39.59,152,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Charlie,Labrador Retriever,Dog,4,37.7,38.25,85,Normal,Active and Happy,Continue regular monitoring
Rocky,Bulldog,Dog,5,6.5,39.02,114,Normal,Active and Happy,Continue regular monitoring
Cooper,Persian,Cat,9,8.7,38.38,107,Normal,Active and Happy,Continue regular monitoring
Ruby,German Shepherd,Dog,7,29.4,38.68,104,Normal,Active and Happy,Continue regular monitoring
Bella,Bengal,Cat,8,25.3,38.6,136,Normal,Active and Happy,Continue regular monitoring
Max,Domestic Shorthair,Cat,9,6.2,38.64,136,Normal,Active and Happy,Continue regular monitoring
Oscar,Domestic Shorthair,Cat,6,8.2,38.58,124,Normal,Active and Happy,Continue regular monitoring
Molly,Labrador Retriever,Dog,2,29.7,38.63,76,Normal,Active and Happy,Continue regular monitoring
Lucy,Maine Coon,Cat,6,24.9,38.44,118,Normal,Active and Happy,Continue regular monitoring
Molly,German Shepherd,Dog,7,27.6,38.47,106,Normal,Active and Happy,Continue regular monitoring
Oscar,Sphynx,Cat,7,4.6,40.57,179,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Luna,Labrador Retriever,Dog,2,33.0,38.5,92,Normal,Active and Happy,Continue regular monitoring
Daisy,Siamese,Cat,4,3.8,38.61,134,Normal,Active and Happy,Continue regular monitoring
Max,Domestic Shorthair,Cat,8,6.9,39.44,157,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Charlie,Bengal,Cat,1,16.8,38.49,128,Normal,Active and Happy,Continue regular monitoring
Coco,Persian,Cat,2,5.3,38.42,140,Normal,Active and Happy,Continue regular monitoring
Milo,Siamese,Cat,8,6.9,37.82,156,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Ruby,Labrador Retriever,Dog,2,26.2,38.39,87,Normal,Active and Happy,Continue regular monitoring
Max,Maine Coon,Cat,7,16.2,38.59,128,Normal,Active and Happy,Continue regular monitoring
Coco,Poodle,Dog,7,17.5,38.6,106,Normal,Active and Happy,Continue regular monitoring
Oscar,Bengal,Cat,3,16.3,38.87,128,Normal,Active and Happy,Continue regular monitoring
Cooper,Golden Retriever,Dog,16,31.1,40.68,138,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Tiger,German Shepherd,Dog,13,21.4,38.28,101,Normal,Calm and Relaxed,Continue regular monitoring
Jack,Labrador Retriever,Dog,1,31.3,38.78,91,Normal,Active and Happy,Continue regular monitoring
Luna,Maine Coon,Cat,10,38.9,38.2,118,Normal,Active and Happy,Continue regular monitoring
Leo,Persian,Cat,8,8.1,38.31,137,Normal,Active and Happy,Continue regular monitoring
Rocky,Labrador Retriever,Dog,12,18.5,38.63,96,Normal,Active and Happy,Continue regular monitoring
Max,Beagle,Dog,6,6.1,37.6,152,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Molly,Chihuahua,Dog,16,6.2,40.43,184,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Cooper,Golden Retriever,Dog,11,18.0,38.71,78,Normal,Active and Happy,Continue regular monitoring
Bella,Bulldog,Dog,6,14.5,38.73,102,Normal,Active and Happy,Continue regular monitoring
Charlie,Beagle,Dog,2,10.6,38.68,117,Normal,Active and Happy,Continue regular monitoring
Zoe,Bengal,Cat,2,11.1,38.6,135,Normal,Active and Happy,Continue regular monitoring
Tiger,Poodle,Dog,6,10.2,38.79,92,Normal,Active and Happy,Continue regular monitoring
Zoe,Labrador Retriever,Dog,1,30.9,38.46,95,Normal,Active and Happy,Continue regular monitoring
Tiger,Maine Coon,Cat,14,27.7,38.59,107,Normal,Calm and Relaxed,Continue regular monitoring
Coco,German Shepherd,Dog,2,42.7,37.63,138,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Leo,Domestic Shorthair,Cat,2,2.4,38.73,136,Normal,Active and Happy,Continue regular monitoring
Cooper,Ragdoll,Cat,5,26.4,37.0,189,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Cooper,Sphynx,Cat,9,6.9,38.66,138,Normal,Active and Happy,Continue regular monitoring
Ruby,Sphynx,Cat,15,2.5,37.58,166,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Charlie,Bulldog,Dog,4,19.2,38.78,83,Normal,Active and Happy,Continue regular monitoring
Milo,German Shepherd,Dog,11,33.4,38.47,108,Normal,Active and Happy,Continue regular monitoring
Milo,Bengal,Cat,8,21.6,38.72,145,Normal,Active and Happy,Continue regular monitoring
Milo,Bulldog,Dog,8,8.8,38.83,88,Normal,Active and Happy,Continue regular monitoring
Max,Ragdoll,Cat,6,39.1,38.56,102,Normal,Active and Happy,Continue regular monitoring
Oscar,Ragdoll,Cat,16,32.3,38.33,109,Normal,Calm and Relaxed,Continue regular monitoring
Rocky,Poodle,Dog,9,19.1,38.65,96,Normal,Active and Happy,Continue regular monitoring
Charlie,Persian,Cat,3,4.0,39.57,176,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Toby,Siamese,Cat,8,4.4,40.24,192,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Max,Bulldog,Dog,6,25.7,40.27,149,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Lucy,Maine Coon,Cat,2,20.0,40.29,206,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Oscar,Poodle,Dog,13,20.6,38.77,118,Normal,Calm and Relaxed,Continue regular monitoring
Simba,Persian,Cat,3,5.8,40.17,182,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Leo,Beagle,Dog,7,7.1,40.15,122,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Toby,Siamese,Cat,14,5.0,38.76,113,Normal,Calm and Relaxed,Continue regular monitoring
Luna,Golden Retriever,Dog,11,27.7,38.65,89,Normal,Active and Happy,Continue regular monitoring
Rocky,Bulldog,Dog,4,13.2,38.86,111,Normal,Active and Happy,Continue regular monitoring
Leo,Sphynx,Cat,2,5.5,39.23,133,Normal,Active and Happy,Continue regular monitoring
Simba,Labrador Retriever,Dog,14,47.0,38.45,75,Normal,Calm and Relaxed,Continue regular monitoring
Milo,Poodle,Dog,11,19.1,38.67,106,Normal,Active and Happy,Continue regular monitoring
Tiger,Beagle,Dog,16,2.1,38.76,116,Normal,Calm and Relaxed,Continue regular monitoring
Tiger,Bulldog,Dog,14,8.3,38.57,70,Normal,Calm and Relaxed,Continue regular monitoring
Simba,Domestic Shorthair,Cat,3,6.2,38.46,133,Normal,Active and Happy,Continue regular monitoring
Lucy,Beagle,Dog,5,5.7,38.8,109,Normal,Active and Happy,Continue regular monitoring
Lucy,Golden Retriever,Dog,9,32.7,38.51,97,Normal,Active and Happy,Continue regular monitoring
Coco,German Shepherd,Dog,8,21.6,38.81,76,Normal,Active and Happy,Continue regular monitoring
Oscar,Bengal,Cat,7,13.7,37.65,164,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Toby,Golden Retriever,Dog,5,24.3,38.51,88,Normal,Active and Happy,Continue regular monitoring
Lucy,Bengal,Cat,5,6.6,38.06,175,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Toby,Bulldog,Dog,5,14.8,39.2,102,Normal,Active and Happy,Continue regular monitoring
Max,Domestic Shorthair,Cat,15,7.9,40.84,174,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Rocky,Maine Coon,Cat,8,29.3,38.41,103,Normal,Active and Happy,Continue regular monitoring
Daisy,Chihuahua,Dog,7,3.8,37.99,182,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Luna,Persian,Cat,7,5.7,38.17,125,Normal,Active and Happy,Continue regular monitoring
Tiger,Poodle,Dog,2,19.9,37.85,165,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Zoe,Persian,Cat,7,4.7,39.53,151,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Max,Bengal,Cat,2,20.8,38.85,127,Normal,Active and Happy,Continue regular monitoring
Molly,Bulldog,Dog,6,20.1,38.94,100,Normal,Active and Happy,Continue regular monitoring
Rocky,Domestic Shorthair,Cat,16,6.8,37.64,150,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Leo,German Shepherd,Dog,1,10.9,38.43,97,Normal,Active and Happy,Continue regular monitoring
Jack,Chihuahua,Dog,17,4.8,38.1,189,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Cooper,Beagle,Dog,4,4.5,40.8,160,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Charlie,German Shepherd,Dog,12,38.7,39.92,120,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Rocky,Persian,Cat,6,7.6,37.4,162,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Toby,Ragdoll,Cat,7,32.9,39.77,138,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Bella,Ragdoll,Cat,14,30.8,37.82,126,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Buddy,German Shepherd,Dog,4,27.3,38.33,72,Normal,Active and Happy,Continue regular monitoring
Luna,Domestic Shorthair,Cat,9,6.7,38.61,121,Normal,Active and Happy,Continue regular monitoring
Jack,Bengal,Cat,2,17.1,38.66,124,Normal,Active and Happy,Continue regular monitoring
Zoe,Sphynx,Cat,14,7.6,38.33,163,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Ruby,Maine Coon,Cat,14,40.6,38.19,120,Normal,Calm and Relaxed,Continue regular monitoring
Jack,Bulldog,Dog,9,25.6,40.12,151,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Max,German Shepherd,Dog,11,25.8,38.82,101,Normal,Active and Happy,Continue regular monitoring
Bella,German Shepherd,Dog,6,17.2,38.54,71,Normal,Active and Happy,Continue regular monitoring
Toby,Persian,Cat,6,6.0,38.75,140,Normal,Active and Happy,Continue regular monitoring
Cooper,Ragdoll,Cat,16,23.7,38.7,125,Normal,Calm and Relaxed,Continue regular monitoring
Molly,Sphynx,Cat,12,6.8,39.37,141,Normal,Active and Happy,Continue regular monitoring
Molly,Persian,Cat,15,5.8,38.23,132,Normal,Calm and Relaxed,Continue regular monitoring
Simba,Maine Coon,Cat,6,32.4,37.66,138,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Milo,Ragdoll,Cat,13,32.2,38.42,116,Normal,Calm and Relaxed,Continue regular monitoring
Jack,Persian,Cat,17,4.0,38.42,123,Normal,Calm and Relaxed,Continue regular monitoring
Leo,Golden Retriever,Dog,2,48.4,38.52,72,Normal,Active and Happy,Continue regular monitoring
Simba,Bulldog,Dog,4,6.8,38.95,86,Normal,Active and Happy,Continue regular monitoring
Buddy,Sphynx,Cat,8,6.7,38.54,178,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Molly,Maine Coon,Cat,9,24.4,37.51,163,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Daisy,Sphynx,Cat,7,4.3,38.94,153,Normal,Active and Happy,Continue regular monitoring
Oscar,Domestic Shorthair,Cat,3,5.0,38.28,143,Normal,Active and Happy,Continue regular monitoring
Lucy,Golden Retriever,Dog,3,34.6,38.67,91,Normal,Active and Happy,Continue regular monitoring
Tiger,German Shepherd,Dog,11,29.7,37.32,142,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Lucy,Persian,Cat,8,5.7,38.45,131,Normal,Active and Happy,Continue regular monitoring
Molly,Sphynx,Cat,17,5.9,40.18,190,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Molly,Poodle,Dog,1,12.2,38.42,100,Normal,Active and Happy,Continue regular monitoring
Zoe,Beagle,Dog,14,6.9,38.99,100,Normal,Calm and Relaxed,Continue regular monitoring
Buddy,Domestic Shorthair,Cat,6,3.6,38.55,115,Normal,Active and Happy,Continue regular monitoring
Molly,Beagle,Dog,5,5.0,39.13,121,Normal,Active and Happy,Continue regular monitoring
Buddy,Ragdoll,Cat,6,30.8,38.56,120,Normal,Active and Happy,Continue regular monitoring
Buddy,Domestic Shorthair,Cat,5,5.1,38.16,164,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Milo,Beagle,Dog,1,1.2,38.82,110,Normal,Active and Happy,Continue regular monitoring
Simba,German Shepherd,Dog,9,29.3,38.6,110,Normal,Active and Happy,Continue regular monitoring
Lucy,Chihuahua,Dog,5,4.3,37.36,214,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Rocky,Chihuahua,Dog,6,6.6,38.62,122,Normal,Active and Happy,Continue regular monitoring
Simba,Persian,Cat,4,4.9,38.72,113,Normal,Active and Happy,Continue regular monitoring
Toby,Sphynx,Cat,17,4.5,38.91,116,Normal,Calm and Relaxed,Continue regular monitoring
